,Q,F,dF
111,1.12,2.4378499537924037,0.0001
112,1.1300000000000001,2.77368639274105,0.0001
113,1.1400000000000001,3.0955276032033967,0.0001
114,1.1500000000000001,3.403157553879811,0.0001
115,1.1600000000000001,3.696378244252692,0.0001
116,1.17,3.975010201449374,0.0001
117,1.18,4.238892948590939,0.0001
118,1.19,4.487885443252692,0.0001
119,1.2,4.721866484710744,0.0001
120,1.21,4.940735088701442,0.0001
121,1.22,5.144410828476449,0.0001
122,1.23,5.332834140996029,0.0001
123,1.24,5.505966597166279,0.0001
124,1.25,5.663791135092728,0.0001
125,1.26,5.806312255392671,0.0001
126,1.27,5.933556177681798,0.0001
127,1.28,6.045570957426826,0.0001
128,1.29,6.142426562434941,0.0001
129,1.3,6.224214908332717,0.0001
130,1.31,6.291049852471616,0.0001
131,1.32,6.343067145783905,0.0001
132,1.33,6.380424342201972,0.0001
133,1.34,6.403300665345026,0.0001
134,1.35,6.411896832270096,0.0001
135,1.36,6.406434834178786,0.0001
136,1.37,6.387157674067161,0.0001
137,1.3800000000000001,6.35432906140327,0.0001
138,1.3900000000000001,6.3082330640149795,0.0001
139,1.4000000000000001,6.249173717469519,0.0001
140,1.4100000000000001,6.177474592325613,0.0001
141,1.42,6.09347831973854,0.0001
142,1.43,5.997546075998187,0.0001
143,1.44,5.890057026679498,0.0001
144,1.45,5.771407731183614,0.0001
145,1.46,5.6420115085462035,0.0001
146,1.47,5.502297765486633,0.0001
147,1.48,5.352711287767627,0.0001
148,1.49,5.193711496029468,0.0001
149,1.5,5.025771667355518,0.0001
150,1.51,4.849378123916584,0.0001
151,1.52,4.665029390130065,0.0001
152,1.53,4.4732353198558785,0.0001
153,1.54,4.274516195234335,0.0001
154,1.55,4.069401798851467,0.0001
155,1.56,3.858430460994342,0.0001
156,1.57,3.6421480838326263,0.0001
157,1.58,3.4211071444325296,0.0001
158,1.59,3.1958656785755246,0.0001
159,1.6,2.9669862474162025,0.0001
160,1.61,2.735034889071446,0.0001
161,1.62,2.5005800572864625,0.0001
162,1.6300000000000001,2.2641915493718536,0.0001
163,1.6400000000000001,2.0264394256498326,0.0001
164,1.6500000000000001,1.7878929226866218,0.0001
165,1.6600000000000001,1.549119362621855,0.0001
166,1.6700000000000002,1.3106830609343632,0.0001
167,1.68,1.073144235006985,0.0001
168,1.69,0.8370579158706225,0.0001
169,1.7,0.6029728655201022,0.0001
170,1.71,0.3714305022006345,0.0001
171,1.72,0.14296383606459603,0.0001
172,1.73,-0.08190358240675476,0.0001
173,1.74,-0.30265869883290153,0.0001
174,1.75,-0.5187999738479933,0.0001
175,1.76,-0.7298383821546509,0.0001
176,1.77,-0.9352983894016367,0.0001
177,1.78,-1.1347189046036996,0.0001
178,1.79,-1.327654205861966,0.0001
179,1.8,-1.513674837189101,0.0001
180,1.81,-1.6923684742949903,0.0001
181,1.82,-1.8633407572458296,0.0001
182,1.83,-2.0262160879721414,0.0001
183,1.84,-2.1806383906693,0.0001
184,1.85,-2.3262718332074335,0.0001
185,1.86,-2.4628015077459984,0.0001
186,1.87,-2.5899340688317656,0.0001
187,1.8800000000000001,-2.707398327347106,0.0001
188,1.8900000000000001,-2.8149457987683157,0.0001
189,1.9000000000000001,-2.9123512042909265,0.0001
190,1.9100000000000001,-2.999412923480384,0.0001
191,1.9200000000000002,-3.0759533972118733,0.0001
192,1.93,-3.1418194797722307,0.0001
193,1.94,-3.1968827391094883,0.0001
194,1.95,-3.241039704331481,0.0001
195,1.96,-3.274212059673751,0.0001
196,1.97,-3.2963467842785272,0.0001
197,1.98,-3.3074162372503975,0.0001
198,1.99,-3.3074181875802786,0.0001
199,2.0,-3.296375788657134,0.0001
200,2.01,-3.2743374972160137,0.0001
201,2.02,-3.2413769367015153,0.0001
202,2.03,-3.197592705156873,0.0001
203,2.04,-3.1431081278807116,0.0001
204,2.05,-3.0780709552253738,0.0001
205,2.0599999999999996,-3.0026530060423795,0.0001
206,2.07,-2.91704975741201,0.0001
207,2.0799999999999996,-2.8214798814242004,0.0001
208,2.09,-2.716184729907209,0.0001
209,2.0999999999999996,-2.6014277681283637,0.0001
210,2.11,-2.4774939586167832,0.0001
211,2.1199999999999997,-2.3446890963819578,0.0001
212,2.13,-2.2033390969229023,0.0001
213,2.1399999999999997,-2.053789238541287,0.0001
214,2.15,-1.8964033605867356,0.0001
215,2.1599999999999997,-1.7315630193745999,0.0001
216,2.17,-1.5596666036240618,0.0001
217,2.1799999999999997,-1.381128411368664,0.0001
218,2.19,-1.1963776903905141,0.0001
219,2.1999999999999997,-1.0058576443247014,0.0001
220,2.21,-0.8100244066699838,0.0001
221,2.2199999999999998,-0.6093459850271303,0.0001
222,2.23,-0.40430117796520654,0.0001
223,2.2399999999999998,-0.19537846699044084,0.0001
224,2.25,0.016925113840359485,0.0001
225,2.26,0.23210512805733097,0.0001
226,2.27,0.44965090400648083,0.0001
227,2.28,0.6690467164606869,0.0001
228,2.29,0.8897729798612657,0.0001
229,2.3,1.1113074504021494,0.0001
230,2.31,1.333126434140118,0.0001
231,2.32,1.5547059982917528,0.0001
232,2.3299999999999996,1.7755231828632059,0.0001
233,2.34,1.9950572097502757,0.0001
234,2.3499999999999996,2.2127906864456532,0.0001
235,2.36,2.4282108014964807,0.0001
236,2.3699999999999997,2.6408105088684133,0.0001
237,2.38,2.850089698393569,0.0001
238,2.3899999999999997,3.0555563495068725,0.0001
239,2.4,3.2567276655108075,0.0001
240,2.4099999999999997,3.4531311856499154,0.0001
241,2.42,3.6443058723258597,0.0001
242,2.4299999999999997,3.8298031708390554,0.0001
243,2.44,4.009188039105923,0.0001
244,2.4499999999999997,4.182039944869387,0.0001
245,2.46,4.347953827996358,0.0001
246,2.4699999999999998,4.506541025537195,0.0001
247,2.48,4.657430157310609,0.0001
248,2.4899999999999998,4.800267969870765,0.0001
249,2.5,4.9347201368132305,0.0001
250,2.51,5.060472013480819,0.0001
251,2.52,5.177229344240831,0.0001
252,2.53,5.2847189206196195,0.0001
253,2.54,5.382689188700303,0.0001
254,2.55,5.470910804312852,0.0001
255,2.56,5.549177134673853,0.0001
256,2.57,5.617304705264368,0.0001
257,2.5799999999999996,5.6751335908693585,0.0001
258,2.59,5.722527749839634,0.0001
259,2.5999999999999996,5.759375300777782,0.0001
260,2.61,5.785588740992222,0.0001
261,2.6199999999999997,5.801105106207924,0.0001
262,2.63,5.80588607116861,0.0001
263,2.6399999999999997,5.799917990912352,0.0001
264,2.65,5.783211882650575,0.0001
265,2.6599999999999997,5.755803348328862,0.0001
266,2.67,5.717752438096311,0.0001
267,2.6799999999999997,5.669143455058284,0.0001
268,2.69,5.610084701834523,0.0001
269,2.6999999999999997,5.5407081695907285,0.0001
270,2.71,5.461169170356168,0.0001
271,2.7199999999999998,5.371645913582471,0.0001
272,2.73,5.272339028038941,0.0001
273,2.7399999999999998,5.163471030277463,0.0001
274,2.75,5.045285741034286,0.0001
275,2.76,4.9180476510674405,0.0001
276,2.77,4.782041238055464,0.0001
277,2.78,4.637570236306771,0.0001
278,2.79,4.484956861147357,0.0001
279,2.8,4.324540989968975,0.0001
280,2.81,4.1566793020285315,0.0001
281,2.82,3.9817443791934353,0.0001
282,2.8299999999999996,3.8001237699252153,0.0001
283,2.84,3.612219018886246,0.0001
284,2.8499999999999996,3.4184446646399964,0.0001
285,2.86,3.219227207994915,0.0001
286,2.8699999999999997,3.015004053615172,0.0001
287,2.88,2.8062224275872474,0.0001
288,2.8899999999999997,2.593338273691029,0.0001
289,2.9,2.3768151311756225,0.0001
290,2.9099999999999997,2.1571229968853034,0.0001
291,2.92,1.9347371746178883,0.0001
292,2.9299999999999997,1.7101371146282045,0.0001
293,2.94,1.4838052462109308,0.0001
294,2.9499999999999997,1.2562258063123453,0.0001
295,2.96,1.027883667126716,0.0001
296,2.9699999999999998,0.7992631656328862,0.0001
297,2.98,0.5708469380174123,0.0001
298,2.9899999999999998,0.3431147619149833,0.0001
299,3.0,0.11654240937226983,0.0001
300,3.01,-0.1083994865894839,0.0001
301,3.02,-0.3312465489775151,0.0001
302,3.03,-0.5515417546064302,0.0001
303,3.04,-0.7688365099174632,0.0001
304,3.05,-0.982691702162884,0.0001
305,3.06,-1.1926787233488025,0.0001
306,3.07,-1.3983804644036517,0.0001
307,3.08,-1.5993922771214564,0.0001
308,3.09,-1.7953229015160186,0.0001
309,3.0999999999999996,-1.9857953563164954,0.0001
310,3.11,-2.1704477904339354,0.0001
311,3.1199999999999997,-2.348934293333949,0.0001
312,3.13,-2.520925662361245,0.0001
313,3.1399999999999997,-2.6861101251770823,0.0001
314,3.15,-2.8441940155914986,0.0001
315,3.1599999999999997,-2.994902401196383,0.0001
316,3.17,-3.137979661334755,0.0001
317,3.1799999999999997,-3.2731900140735806,0.0001
318,3.19,-3.4003179909838024,0.0001
319,3.1999999999999997,-3.5191688586695706,0.0001
320,3.21,-3.6295689861305127,0.0001
321,3.2199999999999998,-3.7313661571841372,0.0001
322,3.23,-3.824429827321199,0.0001
323,3.2399999999999998,-3.908651324513509,0.0001
324,3.25,-3.983943993641787,0.0001
325,3.26,-4.0502432843595315,0.0001
326,3.27,-4.107506782357802,0.0001
327,3.28,-4.155714184144303,0.0001
328,3.29,-4.194867215598291,0.0001
329,3.3,-4.224989494709808,0.0001
330,3.31,-4.246126339057495,0.0001
331,3.32,-4.258344518723092,0.0001
332,3.33,-4.261731955482596,0.0001
333,3.34,-4.256397369253165,0.0001
334,3.3499999999999996,-4.24246987291131,0.0001
335,3.36,-4.2200985167308485,0.0001
336,3.3699999999999997,-4.1894517838185825,0.0001
337,3.38,-4.150717038051094,0.0001
338,3.3899999999999997,-4.104099926137128,0.0001
339,3.4,-4.049823735546576,0.0001
340,3.4099999999999997,-3.9881287101585934,0.0001
341,3.42,-3.9192713255876326,0.0001
342,3.4299999999999997,-3.8435235262470746,0.0001
343,3.44,-3.7611719263049346,0.0001
344,3.4499999999999997,-3.6725169767752988,0.0001
345,3.46,-3.5778721010715984,0.0001
346,3.4699999999999998,-3.4775628014242432,0.0001
347,3.48,-3.37192573863444,0.0001
348,3.4899999999999998,-3.261307787698945,0.0001
349,3.5,-3.1460650718958423,0.0001
350,3.51,-3.0265619779702924,0.0001
351,3.52,-2.9031701551000793,0.0001
352,3.53,-2.7762675003549946,0.0001
353,3.54,-2.6462371333902013,0.0001
354,3.55,-2.5134663631329777,0.0001
355,3.56,-2.378345649233301,0.0001
356,3.57,-2.2412675610529265,0.0001
357,3.58,-2.1026257369636165,0.0001
358,3.59,-1.9628138467142344,0.0001
359,3.5999999999999996,-1.8222245596075481,0.0001
360,3.61,-1.6812485212017125,0.0001
361,3.6199999999999997,-1.540273341217931,0.0001
362,3.63,-1.3996825952952379,0.0001
363,3.6399999999999997,-1.2598548431859011,0.0001
364,3.65,-1.1211626659301486,0.0001
365,3.6599999999999997,-0.9839717244880064,0.0001
366,3.67,-0.8486398422378321,0.0001
367,3.6799999999999997,-0.7155161136773786,0.0001
368,3.69,-0.5849400415825093,0.0001
369,3.6999999999999997,-0.4572407047929245,0.0001
370,3.71,-0.3327359587020274,0.0001
371,3.7199999999999998,-0.21173167043131388,0.0001
372,3.73,-0.09452099056697953,0.0001
373,3.7399999999999998,0.018616336770157844,0.0001
374,3.75,0.12741462386221708,0.0001
375,3.76,0.231622847795394,0.0001
376,3.77,0.3310052159005239,0.0001
377,3.78,0.4253416869315622,0.0001
378,3.79,0.5144284468067698,0.0001
379,3.8,0.5980783378659424,0.0001
380,3.81,0.6761212407284167,0.0001
381,3.82,0.7484044079695595,0.0001
382,3.83,0.81479274896852,0.0001
383,3.84,0.8751690654158485,0.0001
384,3.8499999999999996,0.9294342371067894,0.0001
385,3.86,0.9775073577833162,0.0001
386,3.8699999999999997,1.0193258209255978,0.0001
387,3.88,1.054845355530914,0.0001
388,3.8899999999999997,1.0840400120544935,0.0001
389,3.9,1.106902098822451,0.0001
390,3.9099999999999997,1.1234420693610356,0.0001
391,3.92,1.133688361218841,0.0001
392,3.9299999999999997,1.137687186988723,0.0001
393,3.94,1.1355022783639663,0.0001
394,3.9499999999999997,1.1272145841879855,0.0001
395,3.96,1.1129219235785193,0.0001
396,3.9699999999999998,1.0927385953253808,0.0001
397,3.98,1.0667949448750442,0.0001
398,3.9899999999999998,1.0352368903255451,0.0001
399,4.0,0.9982254089607098,0.0001
400,4.01,0.9559359859537956,0.0001
401,4.02,0.908558026966488,0.0001
402,4.03,0.856294236459925,0.0001
403,4.04,0.7993599636197436,0.0001
404,4.05,0.7379825178764726,0.0001
405,4.06,0.6724004560765614,0.0001
406,4.07,0.6028628434265837,0.0001
407,4.08,0.5296284903947514,0.0001
408,4.09,0.4529651678085919,0.0001
409,4.1,0.373148802436277,0.0001
410,4.109999999999999,0.2904626553807248,0.0001
411,4.12,0.20519648565072465,0.0001
412,4.13,0.11764570130170965,0.0001
413,4.14,0.028110500560025696,0.0001
414,4.1499999999999995,-0.06310499464055767,0.0001
415,4.16,-0.15569361027393475,0.0001
416,4.17,-0.24934599455118012,0.0001
417,4.18,-0.3437514925335181,0.0001
418,4.1899999999999995,-0.4385990186103449,0.0001
419,4.2,-0.5335779244437006,0.0001
420,4.21,-0.6283788600065954,0.0001
421,4.22,-0.7226946253755273,0.0001
422,4.2299999999999995,-0.8162210109763824,0.0001
423,4.24,-0.9086576240286788,0.0001
424,4.25,-0.9997086989843681,0.0001
425,4.26,-1.0890838898151636,0.0001
426,4.27,-1.1764990420653196,0.0001
427,4.28,-1.2616769426558252,0.0001
428,4.29,-1.3443480454999053,0.0001
429,4.3,-1.4242511710690804,0.0001
430,4.31,-1.5011341781328382,0.0001
431,4.32,-1.574754605983786,0.0001
432,4.33,-1.644880285552885,0.0001
433,4.34,-1.7112899179164323,0.0001
434,4.35,-1.7737736187968185,0.0001
435,4.36,-1.8321334277634083,0.0001
436,4.37,-1.886183780946721,0.0001
437,4.38,-1.9357519461892287,0.0001
438,4.39,-1.980678419668132,0.0001
439,4.3999999999999995,-2.0208172831401465,0.0001
440,4.41,-2.0560365210743616,0.0001
441,4.42,-2.0862182970569147,0.0001
442,4.43,-2.111259188969917,0.0001
443,4.4399999999999995,-2.131070382566445,0.0001
444,4.45,-2.145577823183287,0.0001
445,4.46,-2.154722325452941,0.0001
446,4.47,-2.158459640995914,0.0001
447,4.4799999999999995,-2.156760484193276,0.0001
448,4.49,-2.149610516257298,0.0001
449,4.5,-2.137010287934651,0.0001
450,4.51,-2.1189751412914872,0.0001
451,4.52,-2.0955350711427774,0.0001
452,4.53,-2.0667345467988527,0.0001
453,4.54,-2.032632294910284,0.0001
454,4.55,-1.9933010442972758,0.0001
455,4.56,-1.9488272337518837,0.0001
456,4.57,-1.8993106838998053,0.0001
457,4.58,-1.8448642343033756,0.0001
458,4.59,-1.785613347078119,0.0001
459,4.6,-1.7216956783820092,0.0001
460,4.61,-1.6532606192185464,0.0001
461,4.62,-1.58046880707246,0.0001
462,4.63,-1.5034916099692888,0.0001
463,4.64,-1.4225105846179198,0.0001
464,4.6499999999999995,-1.3377169103573991,0.0001
465,4.66,-1.249310800686431,0.0001
466,4.67,-1.1575008942055687,0.0001
467,4.68,-1.062503626847889,0.0001
468,4.6899999999999995,-0.9645425873143995,0.0001
469,4.7,-0.8638478576646272,0.0001
470,4.71,-0.7606553410415788,0.0001
471,4.72,-0.6552060785327005,0.0001
472,4.7299999999999995,-0.547745557185518,0.0001
473,4.74,-0.43852301120703613,0.0001
474,4.75,-0.32779071838108825,0.0001
475,4.76,-0.21580329373642418,0.0001
476,4.77,-0.10281698249167642,0.0001
477,4.78,0.010911045709831176,0.0001
478,4.79,0.12512339928077673,0.0001
479,4.8,0.23956316191592567,0.0001
480,4.81,0.3539745826229482,0.0001
481,4.82,0.4681037566529243,0.0001
482,4.83,0.5816992954657485,0.0001
483,4.84,0.6945129839116749,0.0001
484,4.85,0.8063004228605233,0.0001
485,4.86,0.9168216555659447,0.0001
486,4.87,1.0258417761119467,0.0001
487,4.88,1.1331315183536774,0.0001
488,4.89,1.2384678238327407,0.0001
489,4.8999999999999995,1.3416343872203789,0.0001
490,4.91,1.4424221779179307,0.0001
491,4.92,1.5406299365238418,0.0001
492,4.93,1.636064644959713,0.0001
493,4.9399999999999995,1.7285419691334754,0.0001
494,4.95,1.8178866731067869,0.0001
495,4.96,1.9039330038245266,0.0001
496,4.97,1.9865250455575396,0.0001
497,4.9799999999999995,2.065517043304564,0.0001
498,4.99,2.140773694495909,0.0001
499,5.0,2.21217040843897,0.0001
500,5.01,2.279593533044499,0.0001
501,5.02,2.3429405484714954,0.0001
502,5.03,2.402120227428454,0.0001
503,5.04,2.45705276196806,0.0001
504,5.05,2.5076698567120173,0.0001
505,5.06,2.5539147885411766,0.0001
506,5.07,2.595742432884337,0.0001
507,5.08,2.6331192568357396,0.0001
508,5.09,2.666023279426719,0.0001
509,5.1,2.69444399947062,0.0001
510,5.11,2.7183822914919187,0.0001
511,5.12,2.7378502703399112,0.0001
512,5.13,2.7528711251744857,0.0001
513,5.14,2.763478923595748,0.0001
514,5.1499999999999995,2.76971838677074,0.0001
515,5.16,2.771644636488704,0.0001
516,5.17,2.769322915151183,0.0001
517,5.18,2.762828279774557,0.0001
518,5.1899999999999995,2.752245271150089,0.0001
519,5.2,2.737667559370157,0.0001
520,5.21,2.719197566988786,0.0001
521,5.22,2.6969460711398003,0.0001
522,5.2299999999999995,2.671031785986743,0.0001
523,5.24,2.6415809269250365,0.0001
524,5.25,2.6087267579984976,0.0001
525,5.26,2.572609124029324,0.0001
526,5.27,2.533373968992904,0.0001
527,5.28,2.4911728421960606,0.0001
528,5.29,2.446162393839891,0.0001
529,5.3,2.398503861565754,0.0001
530,5.31,2.3483625495957003,0.0001
531,5.32,2.2959073020861025,0.0001
532,5.33,2.2413099723160896,0.0001
533,5.34,2.184744889330029,0.0001
534,5.35,2.12638832364642,0.0001
535,5.36,2.0664179536334957,0.0001
536,5.37,2.0050123341354222,0.0001
537,5.38,1.9423503689115118,0.0001
538,5.39,1.8786107884253336,0.0001
539,5.3999999999999995,1.8139716344901569,0.0001
540,5.41,1.7486097532427196,0.0001
541,5.42,1.6827002978786663,0.0001
542,5.43,1.616416242540064,0.0001
543,5.4399999999999995,1.5499279086991105,0.0001
544,5.45,1.4834025053315767,0.0001
545,5.46,1.4170036841199658,0.0001
546,5.47,1.3508911108690407,0.0001
547,5.4799999999999995,1.285220054256406,0.0001
548,5.49,1.2201409929774356,0.0001
549,5.5,1.1557992422782128,0.0001
550,5.51,1.0923346008016537,0.0001
551,5.52,1.0298810186016574,0.0001
552,5.53,0.9685662871073367,0.0001
553,5.54,0.9085117517452584,0.0001
554,5.55,0.8498320478515247,0.0001
555,5.56,0.79263486042865,0.0001
556,5.57,0.7370207082237576,0.0001
557,5.58,0.6830827525257721,0.0001
558,5.59,0.6309066309996598,0.0001
559,5.6,0.5805703167960986,0.0001
560,5.61,0.5321440030948993,0.0001
561,5.62,0.4856900131610417,0.0001
562,5.63,0.44126273591272475,0.0001
563,5.64,0.3989085869226013,0.0001
564,5.6499999999999995,0.3586659946954679,0.0001
565,5.66,0.32056541198940863,0.0001
566,5.67,0.2846293518722688,0.0001
567,5.68,0.25087244813181436,0.0001
568,5.6899999999999995,0.219301539586409,0.0001
569,5.7,0.18991577777327323,0.0001
570,5.71,0.162706757424123,0.0001
571,5.72,0.13765866907289775,0.0001
572,5.7299999999999995,0.11474847307800468,0.0001
573,5.74,0.09394609428184893,0.0001
574,5.75,0.07521463647375291,0.0001
575,5.76,0.05851061576879616,0.0001
576,5.77,0.043784211964792444,0.0001
577,5.78,0.030979536892560052,0.0001
578,5.79,0.020034918731220683,0.0001
579,5.8,0.010883201220272998,0.0001
580,5.81,0.003452056664033126,0.0001
581,5.82,-0.0023356884085108595,0.0001
582,5.83,-0.006561716093932731,0.0001
583,5.84,-0.009311869664945004,0.0001
584,5.85,-0.010675797032377239,0.0001
585,5.86,-0.01074658634635509,0.0001
586,5.87,-0.009620394977339993,0.0001
587,5.88,-0.007396073126463402,0.0001
588,5.89,-0.0041747833193632585,0.0001
589,5.8999999999999995,-5.961703860267499e-05,0.0001
590,5.91,0.004844790253475731,0.0001
591,5.92,0.01043264445656574,0.0001
592,5.93,0.016597377305004476,0.0001
593,5.9399999999999995,0.023232028751901924,0.0001
594,5.95,0.03022962606400636,0.0001
595,5.96,0.03748355844855891,0.0001
596,5.97,0.044887946058955026,0.0001
597,5.9799999999999995,0.05233800225502493,0.0001
598,5.99,0.0597303880260857,0.0001
599,6.0,0.06696355752029554,0.0001
