,Q,F,dF
469,4.7,-0.14651954472458534,0.0001
470,4.71,-0.14470040126914424,0.0001
471,4.72,-0.1427342600211661,0.0001
472,4.7299999999999995,-0.14071413521420686,0.0001
473,4.74,-0.1387297675274174,0.0001
474,4.75,-0.13686366753256687,0.0001
475,4.76,-0.13518763446449628,0.0001
476,4.77,-0.13375991196289772,0.0001
477,4.78,-0.13262310505919458,0.0001
478,4.79,-0.13180293969610582,0.0001
479,4.8,-0.131307899881451,0.0001
480,4.81,-0.13112973072378026,0.0001
481,4.82,-0.1312447505884934,0.0001
482,4.83,-0.1316158748087957,0.0001
483,4.84,-0.1321952188683322,0.0001
484,4.85,-0.13292712244022983,0.0001
485,4.86,-0.13375141835189194,0.0001
486,4.87,-0.1346067631536618,0.0001
487,4.88,-0.1354338486587469,0.0001
488,4.89,-0.13617832619986955,0.0001
489,4.8999999999999995,-0.1367932965080355,0.0001
490,4.91,-0.13724124669827667,0.0001
491,4.92,-0.13749535011191175,0.0001
492,4.93,-0.13754008271042475,0.0001
493,4.9399999999999995,-0.13737114918238777,0.0001
494,4.95,-0.1369947507167618,0.0001
495,4.96,-0.1364262624031165,0.0001
496,4.97,-0.13568841952936986,0.0001
497,4.9799999999999995,-0.1348091370459622,0.0001
498,4.99,-0.13381910391689994,0.0001
499,5.0,-0.1327493031867916,0.0001
500,5.01,-0.13162860903628784,0.0001
501,5.02,-0.13048160403507877,0.0001
502,5.03,-0.1293267438537176,0.0001
503,5.04,-0.12817497390491164,0.0001
504,5.05,-0.12702887414820674,0.0001
505,5.06,-0.12588237627754004,0.0001
506,5.07,-0.12472106356272086,0.0001
507,5.08,-0.12352302964884641,0.0001
508,5.09,-0.12226024051306164,0.0001
509,5.1,-0.12090031528106242,0.0001
510,5.11,-0.11940861823291112,0.0001
511,5.12,-0.11775053728901705,0.0001
512,5.13,-0.1158938144055686,0.0001
513,5.14,-0.11381079106146047,0.0001
514,5.1499999999999995,-0.11148043740072322,0.0001
515,5.16,-0.10889004620517026,0.0001
516,5.17,-0.10603649192466884,0.0001
517,5.18,-0.10292697936365824,0.0001
518,5.1899999999999995,-0.0995792349187569,0.0001
519,5.2,-0.09602112389994738,0.0001
520,5.21,-0.0922897087620274,0.0001
521,5.22,-0.08842979332995274,0.0001
522,5.2299999999999995,-0.08449202570984359,0.0001
523,5.24,-0.08053065609241758,0.0001
524,5.25,-0.07660106387462952,0.0001
525,5.26,-0.07275718054696069,0.0001
526,5.27,-0.06904894006079353,0.0001
527,5.28,-0.06551988671268826,0.0001
528,5.29,-0.062205062140947065,0.0001
529,5.3,-0.05912927835944407,0.0001
530,5.31,-0.056305863708190955,0.0001
531,5.32,-0.05373594430094928,0.0001
532,5.33,-0.05140829632197013,0.0001
533,5.34,-0.04929977582030001,0.0001
534,5.35,-0.047376303974632314,0.0001
535,5.36,-0.045594358627664436,0.0001
536,5.37,-0.04390289858259794,0.0001
537,5.38,-0.04224562690545981,0.0001
538,5.39,-0.040563484240068975,0.0001
539,5.3999999999999995,-0.038797253592616994,0.0001
540,5.41,-0.036890154546256285,0.0001
541,5.42,-0.034790307468420496,0.0001
542,5.43,-0.032452956705161094,0.0001
543,5.4399999999999995,-0.029842355454391935,0.0001
544,5.45,-0.026933233153632906,0.0001
545,5.46,-0.02371178778034626,0.0001
546,5.47,-0.020176169268675,0.0001
547,5.4799999999999995,-0.01633644503681964,0.0001
548,5.49,-0.01221406312101374,0.0001
549,5.5,-0.007840851403776718,0.0001
550,5.51,-0.0032576117989442945,0.0001
551,5.52,0.0014876149238125273,0.0001
552,5.53,0.006341525451332488,0.0001
553,5.54,0.011247675370689995,0.0001
554,5.55,0.016148646933691516,0.0001
555,5.56,0.020988166455217703,0.0001
556,5.57,0.02571308140885631,0.0001
557,5.58,0.030275118128202747,0.0001
558,5.59,0.03463235523573971,0.0001
559,5.6,0.0387503646286479,0.0001
560,5.61,0.04260299008090557,0.0001
561,5.62,0.046172752260931656,0.0001
562,5.63,0.049450887216001244,0.0001
563,5.64,0.05243704220901024,0.0001
564,5.6499999999999995,0.05513866739653815,0.0001
565,5.66,0.05757015355246753,0.0001
566,5.67,0.059751774398332035,0.0001
567,5.68,0.0617084968353952,0.0001
568,5.6899999999999995,0.06346872343222605,0.0001
569,5.7,0.06506302906096265,0.0001
570,5.71,0.06652294794239516,0.0001
571,5.72,0.06787985906583231,0.0001
572,5.7299999999999995,0.06916400763500877,0.0001
573,5.74,0.07040368858444625,0.0001
574,5.75,0.07162460608255475,0.0001
575,5.76,0.07284941105531081,0.0001
576,5.77,0.07409740784566629,0.0001
577,5.78,0.07538441179731854,0.0001
578,5.79,0.0767227323211015,0.0001
579,5.8,0.07812125122121523,0.0001
580,5.81,0.07958556391200455,0.0001
581,5.82,0.08111815165461658,0.0001
582,5.83,0.08271855592615013,0.0001
583,5.84,0.08438353118423556,0.0001
584,5.85,0.08610715915539442,0.0001
585,5.86,0.08788091580036281,0.0001
586,5.87,0.08969369067074222,0.0001
587,5.88,0.09153176681841403,0.0001
588,5.89,0.09337877711535823,0.0001
589,5.8999999999999995,0.09521565920394943,0.0001
590,5.91,0.0970206358337233,0.0001
591,5.92,0.09876924967848807,0.0001
592,5.93,0.10043448164053298,0.0001
593,5.9399999999999995,0.10198697906895388,0.0001
594,5.95,0.10339541534370232,0.0001
595,5.96,0.1046269951625171,0.0001
596,5.97,0.10564811101663125,0.0001
597,5.9799999999999995,0.10642514627755795,0.0001
598,5.99,0.10692540965776798,0.0001
599,6.0,0.10711817522457615,0.0001
600,6.01,0.10697579232667474,0.0001
601,6.02,0.10647482139845268,0.0001
602,6.03,0.10559714523466042,0.0001
603,6.04,0.10433100147048015,0.0001
604,6.05,0.10267188101883946,0.0001
605,6.06,0.10062323930877468,0.0001
606,6.07,0.09819697236318183,0.0001
607,6.08,0.0954136178996642,0.0001
608,6.09,0.09230225240815458,0.0001
609,6.1,0.08890006806758524,0.0001
610,6.11,0.0852516277892071,0.0001
611,6.12,0.0814078118906685,0.0001
612,6.13,0.07742448512177416,0.0001
613,6.14,0.07336092716661392,0.0001
614,6.15,0.06927808254638769,0.0001
615,6.16,0.06523669631829847,0.0001
616,6.17,0.061295409491656634,0.0001
617,6.18,0.05750889219017216,0.0001
618,6.1899999999999995,0.05392609297908497,0.0001
619,6.2,0.05058867933928966,0.0001
620,6.21,0.047529737101339654,0.0001
621,6.22,0.04477278604345337,0.0001
622,6.2299999999999995,0.04233115528991104,0.0001
623,6.24,0.040207746264284486,0.0001
624,6.25,0.038395193532464136,0.0001
625,6.26,0.03687641578196585,0.0001
626,6.27,0.03562553134143399,0.0001
627,6.28,0.034609095960110636,0.0001
628,6.29,0.03378760590233182,0.0001
629,6.3,0.0331171975293041,0.0001
630,6.31,0.032551466061297094,0.0001
631,6.32,0.03204332158407043,0.0001
632,6.33,0.031546799828547335,0.0001
633,6.34,0.03101874884062299,0.0001
634,6.35,0.03042032017701302,0.0001
635,6.36,0.029718204310456842,0.0001
636,6.37,0.028885563909957855,0.0001
637,6.38,0.027902634825954148,0.0001
638,6.39,0.02675698208375122,0.0001
639,6.4,0.025443416026333744,0.0001
640,6.41,0.02396359098423318,0.0001
641,6.42,0.022325324552516713,0.0001
642,6.43,0.02054168887479971,0.0001
